48.81318665	-88.39456940	-2.82901931
49.31318665	-88.39456940	-2.83278953
49.81318665	-88.39456940	-2.83623494
50.31318665	-88.39456940	-2.83965596
50.81318665	-88.39456940	-2.84306019
51.31318665	-88.39456940	-2.84663701
51.81318665	-88.39456940	-2.85045996
52.31318665	-88.39456940	-2.85470945
52.81318665	-88.39456940	-2.85949538
53.31318665	-88.39456940	-2.86500974
53.81318665	-88.39456940	-2.87143642
54.31318665	-88.39456940	-2.87912346
54.81318665	-88.39456940	-2.88809219
55.31318665	-88.39456940	-2.89963025
55.81318665	-88.39456940	-2.91141116
56.31318665	-88.39456940	-2.92696611
56.81318665	-88.39456940	-2.94710432
57.31318665	-88.39456940	-2.96453638
57.81318665	-88.39456940	-2.99301006
58.31318665	-88.39456940	-3.04514385
58.81318665	-88.39456940	-3.05505678
59.31318665	-88.39456940	-3.11977461
59.81318665	-88.39456940	-3.10345707
60.31318665	-88.39456940	-3.12991505
60.81318665	-88.39456940	-3.28282666
61.31318665	-88.39456940	-3.12086808
61.81318665	-88.39456940	-3.12683193
62.31318665	-88.39456940	-3.10435166
62.81318665	-88.39456940	-3.10048049
63.31318665	-88.39456940	-3.10030454
63.81318665	-88.39456940	-3.12582697
64.31318665	-88.39456940	-3.12227853
64.81318665	-88.39456940	-3.16243680
65.31318665	-88.39456940	-3.14798967
65.81318665	-88.39456940	-3.16963355
66.31318665	-88.39456940	-3.27250576
66.81318665	-88.39456940	-3.17897383
67.31318665	-88.39456940	-3.19445537
67.81318665	-88.39456940	-3.19670498
68.31318665	-88.39456940	-3.22577497
68.81318665	-88.39456940	-3.23992209
69.31318665	-88.39456940	-3.29120338
69.81318665	-88.39456940	-3.40557851
70.31318665	-88.39456940	-3.37572600
70.81318665	-88.39456940	-3.56076764
71.31318665	-88.39456940	-3.61952536
71.81318665	-88.39456940	-3.52182303
72.31318665	-88.39456940	-3.95208383
-72.18681335	-87.89456940	0.06162972
-71.68681335	-87.89456940	0.05672502
-71.18681335	-87.89456940	0.11652119
-70.68681335	-87.89456940	0.11665448
-70.18681335	-87.89456940	0.12998831
-69.68681335	-87.89456940	0.13151599
-69.18681335	-87.89456940	0.13496113
-68.68681335	-87.89456940	0.13657570
-68.18681335	-87.89456940	0.13832082
-67.68681335	-87.89456940	0.13979090
-67.18681335	-87.89456940	0.14112874
-66.68681335	-87.89456940	0.14245425
-66.18681335	-87.89456940	0.14365437
-65.68681335	-87.89456940	0.14487641
-65.18681335	-87.89456940	0.14601517
-64.68681335	-87.89456940	0.14717025
-64.18681335	-87.89456940	0.14827505
-63.68681335	-87.89456940	0.14938668
-63.18681335	-87.89456940	0.15046764
-62.68681335	-87.89456940	0.15154784
-62.18681335	-87.89456940	0.15260698
-61.68681335	-87.89456940	0.15365946
-61.18681335	-87.89456940	0.15469413
-60.68681335	-87.89456940	0.15571708
-60.18681335	-87.89456940	0.15672172
-59.68681335	-87.89456940	0.15770988
-59.18681335	-87.89456940	0.15867718
-58.68681335	-87.89456940	0.15962334
-58.18681335	-87.89456940	0.16054509
-57.68681335	-87.89456940	0.16144119
-57.18681335	-87.89456940	0.16230898
-56.68681335	-87.89456940	0.16314688
-56.18681335	-87.89456940	0.16395264
-55.68681335	-87.89456940	0.16472465
-55.18681335	-87.89456940	0.16546097
-54.68681335	-87.89456940	0.16616016
-54.18681335	-87.89456940	0.16682055
-53.68681335	-87.89456940	0.16744089
-53.18681335	-87.89456940	0.16801979
-52.68681335	-87.89456940	0.16855619
-52.18681335	-87.89456940	0.16904892
-51.68681335	-87.89456940	0.16949710
-51.18681335	-87.89456940	0.16989975
-50.68681335	-87.89456940	0.17025612
-50.18681335	-87.89456940	0.17056538
-49.68681335	-87.89456940	0.17082689
-49.18681335	-87.89456940	0.17103992
-48.68681335	-87.89456940	0.17120390
-48.18681335	-87.89456940	0.17131821
-47.68681335	-87.89456940	0.17138234
-47.18681335	-87.89456940	0.17139577
-46.68681335	-87.89456940	0.17135807
-46.18681335	-87.89456940	0.17126880
-45.68681335	-87.89456940	0.17112767
-45.18681335	-87.89456940	0.17093439
-44.68681335	-87.89456940	0.17068880
-44.18681335	-87.89456940	0.17039081
-43.68681335	-87.89456940	0.17004049
-43.18681335	-87.89456940	0.16963798
-42.68681335	-87.89456940	0.16918363
-42.18681335	-87.89456940	0.16867789
-41.68681335	-87.89456940	0.16812143
-41.18681335	-87.89456940	0.16751505
-40.68681335	-87.89456940	0.16685978
-40.18681335	-87.89456940	0.16615682
-39.68681335	-87.89456940	0.16540757
-39.18681335	-87.89456940	0.16461361
-38.68681335	-87.89456940	0.16377671
-38.18681335	-87.89456940	0.16289880
-37.68681335	-87.89456940	0.16198201
-37.18681335	-87.89456940	0.16102852
-36.68681335	-87.89456940	0.16004075
-36.18681335	-87.89456940	0.15902109
-35.68681335	-87.89456940	0.15797214
-35.18681335	-87.89456940	0.15689639
-34.68681335	-87.89456940	0.15579650
-34.18681335	-87.89456940	0.15467498
-33.68681335	-87.89456940	0.15353445
-33.18681335	-87.89456940	0.15237732
-32.68681335	-87.89456940	0.15120607
-32.18681335	-87.89456940	0.15002290
-31.68681335	-87.89456940	0.14883010
-31.18681335	-87.89456940	0.14762960
-30.68681335	-87.89456940	0.14642339
-30.18681335	-87.89456940	0.14521313
-29.68681335	-87.89456940	0.14400049
-29.18681335	-87.89456940	0.14278681
-28.68681335	-87.89456940	0.14157346
-28.18681335	-87.89456940	0.14036146
-27.68681335	-87.89456940	0.13915190
-27.18681335	-87.89456940	0.13794554
-26.68681335	-87.89456940	0.13674319
-26.18681335	-87.89456940	0.13554540
-25.68681335	-87.89456940	0.13435276
-25.18681335	-87.89456940	0.13316565
-24.68681335	-87.89456940	0.13198451
